epoch;conv2d_34_loss;loss;multiply_loss;subtract_2_loss;val_conv2d_34_loss;val_loss;val_multiply_loss;val_subtract_2_loss
194;0.07045610249042511;0.07045610249042511;0.0;0.0;0.06479368358850479;0.06479368358850479;0.0;0.0
195;0.06911727786064148;0.06911727786064148;0.0;0.0;0.06468642503023148;0.06468642503023148;0.0;0.0
196;0.06992501020431519;0.06992501020431519;0.0;0.0;0.05870911851525307;0.05870911851525307;0.0;0.0
197;0.0693286657333374;0.0693286657333374;0.0;0.0;0.07294691354036331;0.07294691354036331;0.0;0.0
198;0.0692189410328865;0.0692189410328865;0.0;0.0;0.06731165200471878;0.06731165200471878;0.0;0.0
199;0.06858639419078827;0.06858639419078827;0.0;0.0;0.06479712575674057;0.06479712575674057;0.0;0.0
200;0.06879687309265137;0.06879687309265137;0.0;0.0;0.07584866881370544;0.07584866881370544;0.0;0.0
201;0.06905361264944077;0.06905361264944077;0.0;0.0;0.08402055501937866;0.08402055501937866;0.0;0.0
202;0.0689573660492897;0.0689573660492897;0.0;0.0;0.07226964831352234;0.07226964831352234;0.0;0.0
203;0.06845811009407043;0.06845811009407043;0.0;0.0;0.0680176243185997;0.0680176243185997;0.0;0.0
204;0.06874924153089523;0.06874924153089523;0.0;1.7787120734635842e-11;0.07378815114498138;0.07378815114498138;0.0;0.0
205;0.06831984221935272;0.06831984221935272;0.0;0.0;0.06870200484991074;0.06870200484991074;0.0;0.0
206;0.06840468943119049;0.06840468943119049;0.0;0.0;0.06802184134721756;0.06802184134721756;0.0;0.0
207;0.06804655492305756;0.06804655492305756;0.0;0.0;0.06482135504484177;0.06482135504484177;0.0;0.0
208;0.07006550580263138;0.07006550580263138;0.0;0.0;0.07063731551170349;0.07063731551170349;0.0;0.0
209;0.06902092695236206;0.06902092695236206;0.0;0.0;0.06858064234256744;0.06858064234256744;0.0;0.0
210;0.06739094853401184;0.06739094853401184;0.0;0.0;0.07110900431871414;0.07110900431871414;0.0;0.0
211;0.06748448312282562;0.06748448312282562;0.0;0.0;0.07741335779428482;0.07741335779428482;0.0;0.0
212;0.06802772730588913;0.06802772730588913;0.0;0.0;0.08540831506252289;0.08540831506252289;0.0;0.0
213;0.06778164952993393;0.06778164952993393;0.0;0.0;0.07763302326202393;0.07763302326202393;0.0;0.0
214;0.06741660088300705;0.06741660088300705;0.0;0.0;0.07387343049049377;0.07387343049049377;0.0;0.0
215;0.06688987463712692;0.06688987463712692;0.0;0.0;0.07650668919086456;0.07650668919086456;0.0;0.0
216;0.06679292023181915;0.06679292023181915;0.0;0.0;0.0693344846367836;0.0693344846367836;0.0;0.0
217;0.0664309710264206;0.0664309710264206;0.0;0.0;0.07631024718284607;0.07631024718284607;0.0;0.0
218;0.06706513464450836;0.06706513464450836;0.0;0.0;0.06998585909605026;0.06998585909605026;0.0;0.0
219;0.06676039844751358;0.06676039844751358;0.0;0.0;0.06891394406557083;0.06891394406557083;0.0;0.0
220;0.06663686782121658;0.06663686782121658;0.0;0.0;0.07872404903173447;0.07872404903173447;0.0;0.0
221;0.06628264486789703;0.06628264486789703;0.0;0.0;0.07278503477573395;0.07278503477573395;0.0;0.0
222;0.06635921448469162;0.06635921448469162;0.0;2.0248767940156398e-11;0.06847759336233139;0.06847759336233139;0.0;0.0
223;0.0659952387213707;0.0659952387213707;0.0;0.0;0.07663293182849884;0.07663293182849884;0.0;0.0
224;0.06587183475494385;0.06587183475494385;0.0;0.0;0.07067669928073883;0.07067669928073883;0.0;0.0
225;0.06652389466762543;0.06652389466762543;0.0;0.0;0.06931690871715546;0.06931690871715546;0.0;0.0
226;0.06604714691638947;0.06604714691638947;0.0;0.0;0.07089598476886749;0.07089598476886749;0.0;0.0
227;0.06622232496738434;0.06622232496738434;0.0;0.0;0.07131503522396088;0.07131503522396088;0.0;0.0
228;0.06570956110954285;0.06570956110954285;0.0;0.0;0.07370369881391525;0.07370369881391525;0.0;0.0
229;0.06581705808639526;0.06581705808639526;0.0;0.0;0.07621140778064728;0.07621140778064728;0.0;0.0
230;0.0658150240778923;0.0658150240778923;0.0;0.0;0.07274045795202255;0.07274045795202255;0.0;0.0
231;0.06596492975950241;0.06596492975950241;0.0;0.0;0.06830460578203201;0.06830460578203201;0.0;0.0
232;0.06549786031246185;0.06549786031246185;0.0;0.0;0.06944320350885391;0.06944320350885391;0.0;0.0
233;0.06602660566568375;0.06602660566568375;0.0;0.0;0.06981905549764633;0.06981905549764633;0.0;0.0
234;0.06546735018491745;0.06546735018491745;0.0;0.0;0.08107151091098785;0.08107151091098785;0.0;0.0
235;0.06482726335525513;0.06482726335525513;0.0;0.0;0.0679430216550827;0.0679430216550827;0.0;0.0
236;0.06496473401784897;0.06496473401784897;0.0;0.0;0.07294990867376328;0.07294990867376328;0.0;0.0
237;0.06485545635223389;0.06485545635223389;0.0;0.0;0.07171608507633209;0.07171608507633209;0.0;0.0
238;0.06480350345373154;0.06480350345373154;0.0;0.0;0.06941144913434982;0.06941144913434982;0.0;0.0
239;0.06498178839683533;0.06498178839683533;3.553828759050859e-11;0.0;0.06945235282182693;0.06945235282182693;0.0;0.0
240;0.06477586179971695;0.06477586179971695;0.0;0.0;0.06986398994922638;0.06986398994922638;0.0;0.0
241;0.06480217725038528;0.06480217725038528;0.0;0.0;0.0741751492023468;0.0741751492023468;0.0;0.0
242;0.06684664636850357;0.06684664636850357;0.0;0.0;0.0766359195113182;0.0766359195113182;0.0;0.0
243;0.06495222449302673;0.06495222449302673;0.0;0.0;0.06999857723712921;0.06999857723712921;0.0;0.0
244;0.06401905417442322;0.06401905417442322;0.0;0.0;0.07310013473033905;0.07310013473033905;0.0;0.0
245;0.06376084685325623;0.06376084685325623;0.0;0.0;0.07336125522851944;0.07336125522851944;0.0;0.0
246;0.06417685747146606;0.06417685747146606;0.0;0.0;0.07304174453020096;0.07304174453020096;0.0;0.0
247;0.0633808895945549;0.0633808895945549;0.0;0.0;0.07129382342100143;0.07129382342100143;0.0;0.0
248;0.06426676362752914;0.06426676362752914;0.0;0.0;0.08168822526931763;0.08168822526931763;0.0;0.0
249;0.0637575313448906;0.0637575313448906;0.0;0.0;0.07305420190095901;0.07305420190095901;0.0;0.0
250;0.0638231486082077;0.0638231486082077;0.0;0.0;0.07760323584079742;0.07760323584079742;0.0;0.0
251;0.06365276873111725;0.06365276873111725;0.0;0.0;0.08032002300024033;0.08032002300024033;0.0;0.0
252;0.06435427814722061;0.06435427814722061;0.0;0.0;0.07834763824939728;0.07834763824939728;0.0;0.0
253;0.0637623518705368;0.0637623518705368;0.0;0.0;0.0702153742313385;0.0702153742313385;0.0;0.0
254;0.06406667083501816;0.06406667083501816;0.0;0.0;0.0763237476348877;0.0763237476348877;0.0;0.0
255;0.06298086047172546;0.06298086047172546;0.0;0.0;0.06940159946680069;0.06940159946680069;0.0;0.0
256;0.0630153939127922;0.0630153939127922;0.0;0.0;0.08002448081970215;0.08002448081970215;0.0;0.0
257;0.06302349269390106;0.06302349269390106;0.0;0.0;0.07442693412303925;0.07442693412303925;0.0;0.0
258;0.0631379708647728;0.0631379708647728;0.0;0.0;0.08081953227519989;0.08081953227519989;0.0;0.0
259;0.06324966996908188;0.06324966996908188;0.0;0.0;0.0720641165971756;0.0720641165971756;0.0;0.0
260;0.06792788952589035;0.06792788952589035;0.0;0.0;0.07265932112932205;0.07265932112932205;0.0;0.0
261;0.06356450915336609;0.06356450915336609;0.0;0.0;0.07119932025671005;0.07119932025671005;0.0;0.0
262;0.06267926841974258;0.06267926841974258;0.0;0.0;0.08266014605760574;0.08266014605760574;0.0;0.0
263;0.06222142279148102;0.06222142279148102;0.0;0.0;0.07035157084465027;0.07035157084465027;0.0;0.0
264;0.06218297779560089;0.06218297779560089;0.0;0.0;0.07518015056848526;0.07518015056848526;0.0;0.0
265;0.062359027564525604;0.062359027564525604;0.0;0.0;0.07239744067192078;0.07239744067192078;0.0;0.0
266;0.06272392719984055;0.06272392719984055;0.0;0.0;0.0736767128109932;0.0736767128109932;0.0;0.0
267;0.06258100271224976;0.06258100271224976;0.0;0.0;0.07277005910873413;0.07277005910873413;0.0;0.0
268;0.061833251267671585;0.061833251267671585;0.0;0.0;0.06937997788190842;0.06937997788190842;0.0;0.0
269;0.06181996688246727;0.06181996688246727;0.0;0.0;0.07508265227079391;0.07508265227079391;0.0;0.0
270;0.062071293592453;0.062071293592453;0.0;0.0;0.0747876986861229;0.0747876986861229;0.0;0.0
271;0.0619516596198082;0.0619516596198082;0.0;0.0;0.07281747460365295;0.07281747460365295;0.0;0.0
272;0.06197473779320717;0.06197473779320717;0.0;0.0;0.07192028313875198;0.07192028313875198;0.0;0.0
273;0.06192685291171074;0.06192685291171074;0.0;0.0;0.07545069605112076;0.07545069605112076;0.0;0.0
274;0.061897508800029755;0.061897508800029755;0.0;0.0;0.07544878125190735;0.07544878125190735;0.0;0.0
275;0.061772871762514114;0.061772871762514114;0.0;0.0;0.07743816822767258;0.07743816822767258;0.0;0.0
276;0.06161399558186531;0.06161399558186531;0.0;0.0;0.07598831504583359;0.07598831504583359;0.0;0.0
277;0.06145298480987549;0.06145298480987549;0.0;0.0;0.07398517429828644;0.07398517429828644;0.0;0.0
278;0.06183237582445145;0.06183237582445145;0.0;0.0;0.07981345802545547;0.07981345802545547;0.0;0.0
279;0.06148245558142662;0.06148245558142662;0.0;0.0;0.07587554305791855;0.07587554305791855;0.0;0.0
280;0.061417173594236374;0.061417173594236374;0.0;0.0;0.07225150614976883;0.07225150614976883;0.0;0.0
281;0.061001624912023544;0.061001624912023544;0.0;0.0;0.07653234153985977;0.07653234153985977;0.0;0.0
282;0.06100256368517876;0.06100256368517876;0.0;0.0;0.07838168740272522;0.07838168740272522;0.0;0.0
283;0.06121101975440979;0.06121101975440979;0.0;0.0;0.07235530763864517;0.07235530763864517;0.0;0.0
284;0.062047962099313736;0.062047962099313736;0.0;0.0;0.06958337128162384;0.06958337128162384;0.0;0.0
285;0.061344679445028305;0.061344679445028305;0.0;0.0;0.07761678844690323;0.07761678844690323;0.0;0.0
286;0.060835354030132294;0.060835354030132294;0.0;0.0;0.07681175321340561;0.07681175321340561;0.0;0.0
287;0.060686103999614716;0.060686103999614716;0.0;0.0;0.07261501252651215;0.07261501252651215;0.0;0.0
288;0.06119905039668083;0.06119905039668083;0.0;0.0;0.07392381876707077;0.07392381876707077;0.0;0.0
289;0.060683540999889374;0.060683540999889374;0.0;0.0;0.07329404354095459;0.07329404354095459;0.0;0.0
290;0.06068306416273117;0.06068306416273117;0.0;1.306941273954143e-11;0.0797036811709404;0.0797036811709404;0.0;0.0
291;0.06040823459625244;0.06040823459625244;0.0;0.0;0.07619669288396835;0.07619669288396835;0.0;0.0
292;0.060643650591373444;0.060643650591373444;0.0;0.0;0.07555975764989853;0.07555975764989853;0.0;0.0
293;0.060716412961483;0.060716412961483;0.0;0.0;0.08373920619487762;0.08373920619487762;0.0;0.0
294;0.060297053307294846;0.060297053307294846;0.0;0.0;0.07660594582557678;0.07660594582557678;0.0;0.0
295;0.06045619398355484;0.06045619398355484;0.0;0.0;0.07896031439304352;0.07896031439304352;0.0;0.0
296;0.060086384415626526;0.060086384415626526;0.0;0.0;0.08019889146089554;0.08019889146089554;0.0;0.0
297;0.060356587171554565;0.060356587171554565;0.0;0.0;0.07427111268043518;0.07427111268043518;0.0;0.0
298;0.06031176820397377;0.06031176820397377;0.0;0.0;0.07457718998193741;0.07457718998193741;0.0;0.0
299;0.059807293117046356;0.059807293117046356;0.0;0.0;0.08145611733198166;0.08145611733198166;0.0;0.0
300;0.0598575733602047;0.0598575733602047;0.0;0.0;0.07987470179796219;0.07987470179796219;0.0;0.0
301;0.060691818594932556;0.060691818594932556;0.0;0.0;0.07987277954816818;0.07987277954816818;0.0;0.0
302;0.059815723448991776;0.059815723448991776;0.0;0.0;0.08085452765226364;0.08085452765226364;0.0;0.0
303;0.05953454226255417;0.05953454226255417;0.0;0.0;0.07862395793199539;0.07862395793199539;0.0;0.0
304;0.05935456231236458;0.05935456231236458;0.0;0.0;0.08083375543355942;0.08083375543355942;0.0;0.0
305;0.06013575196266174;0.06013575196266174;0.0;0.0;0.07792025059461594;0.07792025059461594;0.0;0.0
306;0.05977794528007507;0.05977794528007507;0.0;0.0;0.07466938346624374;0.07466938346624374;0.0;0.0
307;0.059361644089221954;0.059361644089221954;0.0;0.0;0.07637880742549896;0.07637880742549896;0.0;0.0
308;0.05945518985390663;0.05945518985390663;0.0;0.0;0.07827453315258026;0.07827453315258026;0.0;0.0
309;0.05945240333676338;0.05945240333676338;0.0;0.0;0.08253738284111023;0.08253738284111023;0.0;0.0
310;0.061538565903902054;0.061538565903902054;0.0;0.0;0.08206871151924133;0.08206871151924133;0.0;0.0
311;0.05925871804356575;0.05925871804356575;0.0;0.0;0.07645472139120102;0.07645472139120102;0.0;0.0
312;0.05906009301543236;0.05906009301543236;0.0;0.0;0.07677588611841202;0.07677588611841202;0.0;0.0
313;0.0591437928378582;0.0591437928378582;0.0;0.0;0.08422396332025528;0.08422396332025528;0.0;0.0
314;0.058973152190446854;0.058973152190446854;0.0;0.0;0.07326550036668777;0.07326550036668777;0.0;0.0
315;0.059011369943618774;0.059011369943618774;0.0;0.0;0.07848677039146423;0.07848677039146423;0.0;0.0
316;0.058911483734846115;0.058911483734846115;0.0;0.0;0.08233160525560379;0.08233160525560379;0.0;0.0
317;0.0589691698551178;0.0589691698551178;0.0;0.0;0.07874599099159241;0.07874599099159241;0.0;0.0
318;0.059065379202365875;0.059065379202365875;0.0;0.0;0.07819239795207977;0.07819239795207977;0.0;0.0
319;0.058673564344644547;0.058673564344644547;0.0;0.0;0.08299853652715683;0.08299853652715683;0.0;0.0
320;0.05849982425570488;0.05849982425570488;0.0;0.0;0.07958090305328369;0.07958090305328369;0.0;0.0
321;0.0583178848028183;0.0583178848028183;0.0;0.0;0.07769433408975601;0.07769433408975601;0.0;0.0
322;0.05849311128258705;0.05849311128258705;0.0;0.0;0.0809442400932312;0.0809442400932312;0.0;0.0
323;0.05977010726928711;0.05977010726928711;0.0;0.0;0.08068262040615082;0.08068262040615082;0.0;0.0
324;0.05859184265136719;0.05859184265136719;0.0;0.0;0.0768466368317604;0.0768466368317604;0.0;0.0
325;0.05831504613161087;0.05831504613161087;0.0;0.0;0.07623240351676941;0.07623240351676941;0.0;0.0
326;0.05837386101484299;0.05837386101484299;0.0;0.0;0.08165643364191055;0.08165643364191055;0.0;0.0
327;0.058455005288124084;0.058455005288124084;0.0;0.0;0.08317705988883972;0.08317705988883972;0.0;0.0
328;0.05866546183824539;0.05866546183824539;0.0;0.0;0.08230321854352951;0.08230321854352951;0.0;0.0
329;0.058261577039957047;0.058261577039957047;0.0;0.0;0.07941731810569763;0.07941731810569763;0.0;0.0
330;0.05817718803882599;0.05817718803882599;0.0;0.0;0.08130960911512375;0.08130960911512375;0.0;0.0
331;0.058037083595991135;0.058037083595991135;0.0;0.0;0.07889129966497421;0.07889129966497421;0.0;0.0
332;0.05822087451815605;0.05822087451815605;0.0;0.0;0.08034028857946396;0.08034028857946396;0.0;0.0
333;0.057852648198604584;0.057852648198604584;0.0;0.0;0.08911092579364777;0.08911092579364777;0.0;0.0
334;0.05772891268134117;0.05772891268134117;0.0;0.0;0.08465266227722168;0.08465266227722168;0.0;0.0
335;0.05789058655500412;0.05789058655500412;0.0;0.0;0.08405052125453949;0.08405052125453949;0.0;0.0
336;0.057532258331775665;0.057532258331775665;0.0;0.0;0.08250433206558228;0.08250433206558228;0.0;0.0
337;0.05752480402588844;0.05752480402588844;0.0;0.0;0.08363071084022522;0.08363071084022522;0.0;0.0
338;0.05803428217768669;0.05803428217768669;0.0;0.0;0.08151714503765106;0.08151714503765106;0.0;0.0
339;0.057549215853214264;0.057549215853214264;0.0;0.0;0.08394621312618256;0.08394621312618256;0.0;0.0
340;0.057312920689582825;0.057312920689582825;0.0;0.0;0.08168718963861465;0.08168718963861465;0.0;0.0
341;0.05773205682635307;0.05773205682635307;0.0;0.0;0.07975375652313232;0.07975375652313232;0.0;0.0
342;0.05720428004860878;0.05720428004860878;0.0;0.0;0.08781975507736206;0.08781975507736206;0.0;0.0
343;0.057570867240428925;0.057570867240428925;0.0;0.0;0.08772404491901398;0.08772404491901398;0.0;0.0
344;0.05747310072183609;0.05747310072183609;0.0;0.0;0.08591416478157043;0.08591416478157043;0.0;0.0
345;0.05771997198462486;0.05771997198462486;0.0;0.0;0.08342014253139496;0.08342014253139496;0.0;0.0
346;0.0571221187710762;0.0571221187710762;0.0;0.0;0.08507484197616577;0.08507484197616577;0.0;0.0
347;0.057064272463321686;0.057064272463321686;0.0;0.0;0.08218301832675934;0.08218301832675934;0.0;0.0
348;0.056762635707855225;0.056762635707855225;0.0;0.0;0.08593563735485077;0.08593563735485077;0.0;0.0
349;0.05655306577682495;0.05655306577682495;0.0;0.0;0.08230313658714294;0.08230313658714294;0.0;0.0
350;0.0570514090359211;0.0570514090359211;0.0;0.0;0.08092311024665833;0.08092311024665833;0.0;0.0
351;0.05669667199254036;0.05669667199254036;0.0;0.0;0.08203984051942825;0.08203984051942825;0.0;0.0
352;0.05689819157123566;0.05689819157123566;0.0;0.0;0.08158820122480392;0.08158820122480392;0.0;0.0
353;0.05675271525979042;0.05675271525979042;0.0;0.0;0.09038134664297104;0.09038134664297104;0.0;0.0
354;0.05705536901950836;0.05705536901950836;0.0;0.0;0.0864061489701271;0.0864061489701271;0.0;0.0
355;0.05649402737617493;0.05649402737617493;0.0;0.0;0.0840025395154953;0.0840025395154953;0.0;0.0
356;0.05663522705435753;0.05663522705435753;0.0;0.0;0.08448705077171326;0.08448705077171326;0.0;0.0
357;0.056305937469005585;0.056305937469005585;0.0;0.0;0.08580290526151657;0.08580290526151657;0.0;0.0
358;0.05653593689203262;0.05653593689203262;0.0;0.0;0.08544566482305527;0.08544566482305527;0.0;0.0
359;0.057297203689813614;0.057297203689813614;0.0;0.0;0.08406277745962143;0.08406277745962143;0.0;0.0
360;0.05725434422492981;0.05725434422492981;0.0;0.0;0.08400632441043854;0.08400632441043854;0.0;0.0
361;0.056303221732378006;0.056303221732378006;0.0;0.0;0.08707825839519501;0.08707825839519501;0.0;0.0
362;0.056053418666124344;0.056053418666124344;0.0;0.0;0.08300936222076416;0.08300936222076416;0.0;0.0
363;0.05577811598777771;0.05577811598777771;0.0;0.0;0.08786939084529877;0.08786939084529877;0.0;0.0
364;0.05627400428056717;0.05627400428056717;0.0;0.0;0.08264384418725967;0.08264384418725967;0.0;0.0
365;0.05620085075497627;0.05620085075497627;0.0;0.0;0.0848594605922699;0.0848594605922699;0.0;0.0
366;0.05582309141755104;0.05582309141755104;0.0;0.0;0.08549965173006058;0.08549965173006058;0.0;0.0
367;0.05593116581439972;0.05593116581439972;0.0;0.0;0.08346197754144669;0.08346197754144669;0.0;0.0
368;0.05839277431368828;0.05839277431368828;0.0;0.0;0.0873502865433693;0.0873502865433693;0.0;0.0
369;0.05619014427065849;0.05619014427065849;0.0;0.0;0.08761563152074814;0.08761563152074814;0.0;0.0
370;0.055709417909383774;0.055709417909383774;0.0;0.0;0.08348029851913452;0.08348029851913452;0.0;0.0
371;0.055856768041849136;0.055856768041849136;0.0;0.0;0.08793146163225174;0.08793146163225174;0.0;0.0
372;0.05573970079421997;0.05573970079421997;0.0;0.0;0.08752518892288208;0.08752518892288208;0.0;0.0
373;0.05579919368028641;0.05579919368028641;0.0;0.0;0.08493829518556595;0.08493829518556595;0.0;0.0
374;0.055494632571935654;0.055494632571935654;0.0;0.0;0.0839291587471962;0.0839291587471962;0.0;0.0
375;0.05560215562582016;0.05560215562582016;0.0;0.0;0.08867307007312775;0.08867307007312775;0.0;0.0
376;0.05544637143611908;0.05544637143611908;0.0;0.0;0.08505859971046448;0.08505859971046448;0.0;0.0
377;0.05563676357269287;0.05563676357269287;0.0;0.0;0.08478605002164841;0.08478605002164841;0.0;0.0
378;0.055190566927194595;0.055190566927194595;0.0;0.0;0.08382678776979446;0.08382678776979446;0.0;0.0
379;0.055124420672655106;0.055124420672655106;0.0;0.0;0.08736461400985718;0.08736461400985718;0.0;0.0
380;0.055349964648485184;0.055349964648485184;0.0;0.0;0.08821136504411697;0.08821136504411697;0.0;0.0
381;0.05517646670341492;0.05517646670341492;0.0;0.0;0.08631661534309387;0.08631661534309387;0.0;0.0
382;0.0556911863386631;0.0556911863386631;0.0;0.0;0.08765433728694916;0.08765433728694916;0.0;0.0
383;0.05516430735588074;0.05516430735588074;0.0;0.0;0.09068689495325089;0.09068689495325089;0.0;0.0
384;0.05504113808274269;0.05504113808274269;0.0;0.0;0.08545883744955063;0.08545883744955063;0.0;0.0
385;0.05515775457024574;0.05515775457024574;0.0;0.0;0.08598948270082474;0.08598948270082474;0.0;0.0
386;0.05515480786561966;0.05515480786561966;0.0;0.0;0.08600674569606781;0.08600674569606781;0.0;0.0
387;0.054810091853141785;0.054810091853141785;0.0;0.0;0.09092256426811218;0.09092256426811218;0.0;0.0
388;0.0549849271774292;0.0549849271774292;0.0;0.0;0.08480837196111679;0.08480837196111679;0.0;0.0
389;0.05510762333869934;0.05510762333869934;0.0;0.0;0.08615953475236893;0.08615953475236893;0.0;0.0
390;0.054825957864522934;0.054825957864522934;0.0;0.0;0.09031672030687332;0.09031672030687332;0.0;0.0
391;0.05457642674446106;0.05457642674446106;0.0;0.0;0.08472004532814026;0.08472004532814026;0.0;0.0
392;0.05461883172392845;0.05461883172392845;0.0;0.0;0.08707424253225327;0.08707424253225327;0.0;0.0
393;0.0548514686524868;0.0548514686524868;0.0;0.0;0.08716104179620743;0.08716104179620743;0.0;0.0
394;0.054715096950531006;0.054715096950531006;0.0;0.0;0.08676561713218689;0.08676561713218689;0.0;0.0
395;0.05461002513766289;0.05461002513766289;0.0;0.0;0.08810876309871674;0.08810876309871674;0.0;0.0
396;0.054329898208379745;0.054329898208379745;0.0;0.0;0.08925719559192657;0.08925719559192657;0.0;0.0
397;0.054620008915662766;0.054620008915662766;0.0;0.0;0.0885268896818161;0.0885268896818161;0.0;0.0
398;0.05471520498394966;0.05471520498394966;0.0;0.0;0.08736158907413483;0.08736158907413483;0.0;0.0
399;0.05461621657013893;0.05461621657013893;0.0;0.0;0.08919981867074966;0.08919981867074966;0.0;0.0
